Date,Open,High,Low,Close,Adj Close,Volume
03-04-2013,15.40607071,15.61714268,15.36821365,15.42821407,13.25431061,363216000
04-04-2013,15.49142933,15.53571415,15.1875,15.27571392,13.12329578,358447600
05-04-2013,15.16071415,15.17678642,14.98857117,15.11428642,12.98461723,383695200
08-04-2013,15.17321396,15.2678566,15.08892918,15.22178555,13.07696915,300829200
09-04-2013,15.22714329,15.30357075,15.09821415,15.2492857,13.10059452,306614000
10-04-2013,15.28928566,15.60928631,15.21464252,15.56035709,13.36783409,375928000
11-04-2013,15.48999977,15.64249992,15.39999962,15.51178646,13.32610893,328364400
12-04-2013,15.50535679,15.50535679,15.32464314,15.35000038,13.18711472,238613200
15-04-2013,15.25,15.28178596,14.98392868,14.99464321,12.88183498,317520000
16-04-2013,15.05607128,15.23607063,15.02035713,15.22285748,13.0778923,305771200
17-04-2013,15.0096426,15.02142906,14.21821404,14.38571358,12.35870075,945056000
18-04-2013,14.46392918,14.49250031,13.91928577,14.00178623,12.02887154,666299200
19-04-2013,13.85607147,14.27142906,13.75357056,13.94750023,11.98223686,609274400
22-04-2013,14.02285671,14.36428642,13.97392941,14.23821354,12.23198509,429920400
23-04-2013,14.42821407,14.58500004,14.24321365,14.50464344,12.46087837,664238400
24-04-2013,14.05500031,14.8303566,14.0178566,14.48071384,12.4403162,969651200
25-04-2013,14.6867857,14.78357124,14.53571415,14.58500004,12.52990818,384837600
26-04-2013,14.63607121,14.9560709,14.5803566,14.89999962,12.80052376,764097600
29-04-2013,15.01607132,15.48642921,15,15.36142921,13.19693565,640326400
30-04-2013,15.53928566,15.90178585,15.43107128,15.81357098,13.5853672,691538400
01-05-2013,15.8735714,15.89035702,15.51392937,15.6889286,13.47828674,506909200
02-05-2013,15.77785683,16.02107048,15.73678589,15.91142941,13.66944218,421828400
03-05-2013,16.11821365,16.18678665,16.04107094,16.07071495,13.80627632,361300800
06-05-2013,16.27535629,16.50714302,16.22535706,16.4539299,14.13549423,496641600
07-05-2013,16.60607147,16.6339283,16.20357132,16.38071442,14.07259846,483753200
08-05-2013,16.3942852,16.62035751,16.27892876,16.56571388,14.23152828,472598000
09-05-2013,16.42178535,16.5357132,16.27071381,16.31321335,14.10737419,398487600
10-05-2013,16.35607147,16.4182148,16.08857155,16.17749977,13.99001026,334852000
13-05-2013,16.12535667,16.35357094,16.125,16.24071312,14.04467773,316948800
14-05-2013,16.20892906,16.25714302,15.79107094,15.85214329,13.70864868,447118000
15-05-2013,15.68428612,15.75,15.08428574,15.31607056,13.24506283,741613600
16-05-2013,15.11571407,15.63749981,14.96071434,15.52071381,13.42203522,603204000
17-05-2013,15.68035698,15.71749973,15.39321423,15.47357082,13.38126659,427904400
20-05-2013,15.42535686,15.92142868,15.36071396,15.81892872,13.67992687,451578400
21-05-2013,15.64821434,15.90999985,15.50714302,15.70214272,13.57893276,456022000
22-05-2013,15.85892868,16.01250076,15.65071392,15.76249981,13.6311264,443038400
23-05-2013,15.56964302,15.93428612,15.5639286,15.79071426,13.65552235,353021200
24-05-2013,15.74464321,15.91642857,15.72714329,15.89821434,13.74848747,276166800
28-05-2013,16.06785774,16.11107063,15.74464321,15.76571369,13.63390732,386145200
29-05-2013,15.71428585,15.9821434,15.69285679,15.89107132,13.74231243,330576400
30-05-2013,15.91607094,16.2321434,15.87535667,16.12785721,13.94707966,353519600
31-05-2013,16.1607132,16.32500076,16.0535717,16.06178665,13.88994312,384302800
03-06-2013,16.09749985,16.15571404,15.8028574,16.09714317,13.92051888,372352400
04-06-2013,16.18642807,16.22964287,15.97821426,16.04678535,13.87697029,292728800
05-06-2013,15.91607094,16.09714317,15.84678555,15.89678574,13.74725533,290589600
06-06-2013,15.90964317,15.96428585,15.50178623,15.65928555,13.54187012,416934000
07-06-2013,15.58928585,15.82999992,15.4560709,15.77892876,13.64533043,404535600
10-06-2013,15.883214,16.0385704,15.60000038,15.67464256,13.55514717,450153200
11-06-2013,15.56214333,15.81285667,15.47571373,15.62857056,13.51530552,286112400
12-06-2013,15.69642925,15.75892925,15.41071415,15.43535709,13.34822083,265227200
13-06-2013,15.44642925,15.61214256,15.3125,15.56999969,13.46465397,285832400
14-06-2013,15.55000019,15.58178616,15.30357075,15.35892868,13.28212357,271866000
17-06-2013,15.40857124,15.56071377,15.36999989,15.42857075,13.34234905,259414400
18-06-2013,15.41285706,15.53214264,15.3646431,15.42035675,13.33524704,195025600
19-06-2013,15.40714264,15.41642857,15.1071434,15.1071434,13.06438637,310940000
20-06-2013,14.97500038,15.21357059,14.82750034,14.88714314,12.87413311,357310800
21-06-2013,14.94607067,15,14.57499981,14.7678566,12.77097607,481118400
24-06-2013,14.55000019,14.59500027,14.21607113,14.3764286,12.43247414,480746000
25-06-2013,14.48928642,14.5639286,14.24392891,14.37964344,12.43525696,314162800
26-06-2013,14.42500019,14.45678616,14.13071442,14.21678638,12.2944231,367724000
27-06-2013,14.25892925,14.33535671,14.05500031,14.06357098,12.16192055,337246000
28-06-2013,13.97714329,14.29535675,13.88821411,14.16178608,12.24685764,578516400
01-07-2013,14.38178635,14.72392941,14.32928562,14.61499977,12.63878727,391053600
02-07-2013,14.64142895,15.05821419,14.62392902,14.94607067,12.9250927,469865200
03-07-2013,15.03071404,15.1064291,14.90892887,15.02857113,12.99643898,240928800
05-07-2013,15.01392937,15.11750031,14.83392906,14.90785694,12.89204788,274024800
08-07-2013,15.00392914,15.03571415,14.66607094,14.82321358,12.8188467,298138400
09-07-2013,14.77142906,15.125,14.65642929,15.08392906,13.04430676,352584400
10-07-2013,14.98571396,15.17142868,14.9375,15.02607059,12.994277,281405600
11-07-2013,15.10535717,15.2946434,15.04178619,15.2603569,13.19688225,326292400
12-07-2013,15.27321434,15.34964275,15.12178612,15.23250008,13.17279148,279563200
15-07-2013,15.17892933,15.40928555,15.17142868,15.26571369,13.20151329,241917200
16-07-2013,15.23285675,15.38249969,15.14892864,15.36428642,13.28675556,216538000
17-07-2013,15.34642887,15.43642902,15.29357147,15.36821365,13.2901535,198990400
18-07-2013,15.47785664,15.53107071,15.37892914,15.42000008,13.334939,218878800
19-07-2013,15.46785736,15.4992857,15.15535736,15.17678642,13.12461185,268721600
22-07-2013,15.33785725,15.34821415,15.19535732,15.22535706,13.16661358,207796400
23-07-2013,15.21428585,15.2485714,14.95392895,14.96392918,12.94053555,369395600
24-07-2013,15.67607117,15.87821388,15.54500008,15.73250008,13.60518456,591936800
25-07-2013,15.73928642,15.76428604,15.56464291,15.66071415,13.54310036,229493600
26-07-2013,15.54642868,15.7514286,15.51214314,15.74964333,13.62000561,200152400
29-07-2013,15.74285698,16.07107162,15.72142887,15.99250031,13.83002377,248057600
30-07-2013,16.06999969,16.32678604,16.04392815,16.19000053,14.00082397,309422400
31-07-2013,16.24964333,16.33357048,16.05107117,16.16178513,13.97642231,322957600
01-08-2013,16.2767868,16.31428528,16.18785667,16.30999947,14.10459518,206250800
02-08-2013,16.35750008,16.53035736,16.30928612,16.5192852,14.28558159,274783600
05-08-2013,16.59607124,16.80964279,16.50535774,16.76607132,14.49899769,318855600
06-08-2013,16.71500015,16.85321426,16.50607109,16.6160717,14.369277,334857600
07-08-2013,16.56428528,16.6785717,16.49178505,16.60642815,14.36093807,298858000
08-08-2013,16.56642914,16.57500076,16.35535622,16.46464348,14.33233929,255777200
09-08-2013,16.37999916,16.44499969,16.20178604,16.23035622,14.12839127,266865200
12-08-2013,16.31642914,16.73749924,16.30821419,16.69142914,14.52975273,364434000
13-08-2013,16.81928635,17.66642952,16.71607018,17.48464394,15.22024059,881941200
14-08-2013,17.78142929,18.0089283,17.62142944,17.8035717,15.49786377,756372400
15-08-2013,17.72928619,17.94285774,17.46714211,17.78249931,15.47951984,490294000
16-08-2013,17.86249924,17.96214294,17.81642914,17.94035721,15.61694336,362306000
19-08-2013,18.01214218,18.34785652,18,18.13357162,15.78512955,510518400
20-08-2013,18.2039299,18.23464394,17.88642883,17.89535713,15.57775974,358688400
21-08-2013,17.98535728,18.11249924,17.89999962,17.94142914,15.61787605,335879600
22-08-2013,18.03499985,18.05678558,17.79285622,17.96285629,15.63651943,244207600
23-08-2013,17.97392845,17.97678566,17.83392906,17.89357185,15.57620716,222731600
26-08-2013,17.8839283,18.22142982,17.875,17.96321487,15.63683319,330965600
27-08-2013,17.7857132,17.94678688,17.36785698,17.44964218,15.18977261,424188800
28-08-2013,17.3571434,17.70714378,17.3571434,17.53214264,15.2615881,307608000
29-08-2013,17.55892944,17.7321434,17.54035759,17.56071472,15.28645897,239657600
30-08-2013,17.5714283,17.60535622,17.375,17.40071487,15.14718533,272297200
03-09-2013,17.61071396,17.87857056,17.40535736,17.44928551,15.18946648,331928800
04-09-2013,17.84142876,17.93714333,17.72428513,17.81035614,15.50376797,345032800
05-09-2013,17.8660717,17.88142967,17.62999916,17.68821335,15.39744663,236367600
06-09-2013,17.80142975,17.83499908,17.49821472,17.79357147,15.48915863,359525600
09-09-2013,18.0357132,18.13999939,17.98142815,18.07749939,15.73632431,340687200
10-09-2013,18.07857132,18.12321472,17.4821434,17.66571426,15.37786007,743195600
11-09-2013,16.67892838,16.91749954,16.60035706,16.7039299,14.54063416,898696400
12-09-2013,16.7321434,16.97857094,16.64321327,16.88178635,14.69545555,404051200
13-09-2013,16.76214218,16.8510704,16.59642982,16.60357094,14.45327473,298835600
16-09-2013,16.4642868,16.48607063,15.97214317,16.07571411,13.99377728,543706800
17-09-2013,15.9985714,16.4182148,15.9821434,16.26142883,14.15543938,399380800
18-09-2013,16.54214287,16.65535736,16.45214272,16.59571457,14.44643784,456862000
19-09-2013,16.81071472,16.99392891,16.7589283,16.86785698,14.68333626,404541200
20-09-2013,17.0714283,17.09107018,16.6428566,16.69321442,14.53131104,699302800
23-09-2013,17.71785736,17.74678612,17.23571396,17.52285767,15.25350952,762106800
24-09-2013,17.67428589,17.69535637,17.42214394,17.46785736,15.20562458,364344400
25-09-2013,17.47142982,17.48714256,17.19392967,17.19750023,14.97028255,316957200
26-09-2013,17.3571434,17.44857025,17.28214264,17.36499977,15.11609364,237221600
27-09-2013,17.27785683,17.30964279,17.16857147,17.2410717,15.00821972,228040400
30-09-2013,17.0446434,17.20214272,16.94321442,17.0267868,14.82168579,260156400
01-10-2013,17.08749962,17.46928596,17.08499908,17.4271431,15.17019176,353883600
02-10-2013,17.34392929,17.56428528,17.2767868,17.48428535,15.21992779,289184000
03-10-2013,17.51821327,17.58392906,17.16928673,17.26464272,15.02873325,322753200
04-10-2013,17.28071404,17.30714226,17.09285736,17.25107193,15.01691818,258868400
07-10-2013,17.37714386,17.59464264,17.33392906,17.4196434,15.16366291,312292400
08-10-2013,17.49785614,17.52285767,17.16214371,17.17642975,14.9519434,290917200
09-10-2013,17.30857086,17.4210701,17.08142853,17.37821388,15.12759495,301725200
10-10-2013,17.54714394,17.58499908,17.3942852,17.48714256,15.22241974,278602800
11-10-2013,17.39249992,17.63714218,17.32714272,17.60035706,15.32096481,267738800
14-10-2013,17.49392891,17.77071381,17.47678566,17.7157135,15.4213829,261898000
15-10-2013,17.76821327,17.9285717,17.69714355,17.80999947,15.50346375,320073600
16-10-2013,17.8853569,17.94750023,17.82964325,17.89678574,15.57900047,251101200
17-10-2013,17.85642815,18.02785683,17.84571457,18.0178566,15.68440056,253593200
18-10-2013,18.07107162,18.18785667,18.0610714,18.17464256,15.82087326,290542000
21-10-2013,18.27750015,18.72500038,18.26857185,18.62000084,16.20855904,398106800
22-10-2013,18.80035782,18.87321472,18.14392853,18.56678581,16.16222954,534063600
23-10-2013,18.5357132,18.7739296,18.5357132,18.7485714,16.32048035,313723200
24-10-2013,18.75,19.01678658,18.65892982,18.99678612,16.53654671,384764800
25-10-2013,18.97571373,19.04392815,18.75392914,18.7842865,16.35156822,337792000
28-10-2013,18.8942852,18.9642868,18.6860714,18.92428589,16.47343826,550440800
29-10-2013,19.15250015,19.2589283,18.3764286,18.45285606,16.06306076,635807200
30-10-2013,18.55750084,18.84000015,18.46500015,18.74642944,16.31861687,354163600
31-10-2013,18.75,18.83892822,18.61678505,18.66785622,16.25021553,275696400
01-11-2013,18.71500015,18.74285698,18.42285728,18.57250023,16.16721153,274890000
04-11-2013,18.61071396,18.81500053,18.52892876,18.8125,16.37612724,244627600
05-11-2013,18.73500061,18.88892937,18.6785717,18.76607132,16.33571243,265213200
06-11-2013,18.71964264,18.74500084,18.50714302,18.60428619,16.28943062,223375600
07-11-2013,18.55642891,18.68535614,18.29928589,18.30321312,16.02581787,262620400
08-11-2013,18.37785721,18.61178589,18.30678558,18.59142876,16.27817535,279316800
11-11-2013,18.57107162,18.63107109,18.37178612,18.53750038,16.23095703,227452400
12-11-2013,18.48821449,18.7114296,18.4642868,18.57178688,16.2609787,204276800
13-11-2013,18.5,18.6517868,18.46285629,18.59392929,16.28035927,197220800
14-11-2013,18.67178535,18.90285683,18.63821411,18.86285782,16.51582909,282419200
15-11-2013,18.80642891,18.89607048,18.73178673,18.74964333,16.41670609,317920400
18-11-2013,18.74964333,18.82821465,18.50714302,18.52249908,16.21782875,244944000
19-11-2013,18.53678513,18.69214249,18.49892807,18.55535698,16.24659348,208938800
20-11-2013,18.54392815,18.5864296,18.36892891,18.3928566,16.10431671,193916800
21-11-2013,18.48571396,18.6146431,18.34535789,18.61214256,16.29631615,262026800
22-11-2013,18.55428505,18.64857101,18.51892853,18.56428528,16.2544117,223725600
25-11-2013,18.60785675,18.78107071,18.6071434,18.70499992,16.37761879,229311600
26-11-2013,18.71857071,19.14785767,18.7142868,19.04999924,16.6796875,401382800
27-11-2013,19.15392876,19.5,19.04999924,19.4985714,17.07244682,363448400
29-11-2013,19.62428665,19.94035721,19.56464386,19.85964394,17.38859367,318127600
02-12-2013,19.9285717,20.15464211,19.67214394,19.68678665,17.23724556,472544800
03-12-2013,19.93928528,20.22785759,19.91714287,20.22571373,17.70910645,450968000
04-12-2013,20.1964283,20.32821465,20.02928543,20.1785717,17.66783905,377809600
05-12-2013,20.45178604,20.54071426,20.22892952,20.28214264,17.75852585,447580000
06-12-2013,20.2067852,20.2410717,19.98464394,20.00071335,17.51211548,344352400
09-12-2013,20.03214264,20.34214211,20.03214264,20.22964287,17.71255493,320493600
10-12-2013,20.12785721,20.28142929,20.04285622,20.19821358,17.68503952,278269600
11-12-2013,20.25,20.39178658,19.98892975,20.04857063,17.55400848,359718800
12-12-2013,20.07642937,20.19071388,20.00107193,20.0192852,17.52836609,262290000
13-12-2013,20.10178566,20.10285759,19.7739296,19.80107117,17.33730507,332822000
16-12-2013,19.82214355,20.09428596,19.82178688,19.9107132,17.43331718,282592800
17-12-2013,19.85035706,19.97999954,19.76357079,19.82107162,17.35482216,229902400
18-12-2013,19.63214302,19.69464302,19.24285698,19.67035675,17.22286415,565863200
19-12-2013,19.625,19.6428566,19.41892815,19.44499969,17.02554131,320308800
20-12-2013,19.47964287,19.70035744,19.45785713,19.60785675,17.16813278,436413600
23-12-2013,20.2857132,20.38285637,20.09857178,20.36035728,17.82700348,501306400
24-12-2013,20.35321426,20.42428589,20.21535683,20.2739296,17.75133705,167554800
26-12-2013,20.28928566,20.3392868,20.12071419,20.13928604,17.63344574,204008000
27-12-2013,20.13642883,20.15749931,19.9821434,20.00321388,17.5143013,225884400
30-12-2013,19.9092865,20.00321388,19.72571373,19.80428505,17.34012604,253629600
31-12-2013,19.79178619,20.04571342,19.7857132,20.03642845,17.54337883,223084400
02-01-2014,19.84571457,19.89392853,19.71500015,19.75464249,17.29665947,234684800
03-01-2014,19.74500084,19.77499962,19.30107117,19.32071495,16.91671944,392467600
06-01-2014,19.19464302,19.52857018,19.05714226,19.42607117,17.00897217,412610800
07-01-2014,19.44000053,19.4985714,19.2114296,19.28714371,16.88732338,317209200
08-01-2014,19.24321365,19.48428535,19.23892975,19.4092865,16.99427414,258529600
09-01-2014,19.52857018,19.53071404,19.11964226,19.16142845,16.77725601,279148800
10-01-2014,19.27964211,19.31428528,18.96821404,19.03357124,16.66530228,304976000
13-01-2014,18.92535782,19.375,18.92428589,19.13321495,16.75255585,378492800
14-01-2014,19.22214317,19.52607155,19.20214272,19.51392937,17.08589363,332561600
15-01-2014,19.76857185,20.00714302,19.70214272,19.90571404,17.4289341,391638800
16-01-2014,19.81785774,19.88750076,19.70285606,19.7946434,17.3316803,229278000
17-01-2014,19.69571495,19.71678543,19.28214264,19.30964279,16.90702438,426739600
21-01-2014,19.32107162,19.64535713,19.30071449,19.60964394,17.16969681,328526800
22-01-2014,19.67535782,19.9032135,19.56464386,19.69678688,17.24600029,379985200
23-01-2014,19.64071465,19.875,19.45750046,19.86357117,17.39203644,403239200
24-01-2014,19.7857132,19.84357071,19.4553566,19.50250053,17.07589149,429354800
27-01-2014,19.64535713,19.81428528,19.4910717,19.6607132,17.21441078,554878800
28-01-2014,18.17000008,18.3928566,17.93107033,18.0892868,15.83851433,1065523200
29-01-2014,17.99821472,18.12035751,17.80785751,17.8839283,15.65871143,502810000
30-01-2014,17.9478569,18.0892868,17.73928642,17.84928513,15.62837887,678501600
31-01-2014,17.68499947,17.91178513,17.62678528,17.87857056,15.65401459,464797200
03-02-2014,17.95035744,18.13321495,17.83214378,17.91178513,15.68309402,401464000
04-02-2014,18.06607056,18.19499969,17.95571327,18.1710701,15.91012001,376681200
05-02-2014,18.09142876,18.40285683,18.0803566,18.30678558,16.02895164,328344800
06-02-2014,18.21642876,18.3392868,18.13607025,18.30392838,16.12238503,257765200
07-02-2014,18.62071419,18.67607117,18.47785759,18.55999947,16.34792328,370280400
10-02-2014,18.52357101,18.99964333,18.5,18.89249992,16.64080811,345559200
11-02-2014,18.95035744,19.2053566,18.9107132,19.1414299,16.86006165,282256800
12-02-2014,19.17678642,19.27000046,19.04428673,19.13999939,16.85879898,308100800
13-02-2014,19.09499931,19.45892906,19.07857132,19.44392967,17.12650871,307398000
14-02-2014,19.37392807,19.49928665,19.3289299,19.42821312,17.1126709,272924400
18-02-2014,19.5,19.68535614,19.48607063,19.49964333,17.17558861,260251600
19-02-2014,19.4553566,19.53178596,19.08392906,19.19178581,16.90442276,313768000
20-02-2014,19.03535652,19.1785717,18.8928566,18.96964264,16.70875359,305858000
21-02-2014,19.0282135,19.09178543,18.73571396,18.7589283,16.5231514,278784800
24-02-2014,18.68392944,18.92571449,18.65785789,18.84107018,16.59550095,288909600
25-02-2014,18.90642929,18.91321373,18.6071434,18.64500046,16.42280388,231952000
26-02-2014,18.70035744,18.75,18.41428566,18.47678566,16.27463722,276217200
27-02-2014,18.46928596,18.88500023,18.43035698,18.84535789,16.59927368,301882000
28-02-2014,18.89571381,19.0267868,18.64714241,18.79428673,16.5542984,371968800
03-03-2014,18.69357109,18.95178604,18.67178535,18.84857178,16.60211372,238781200
04-03-2014,18.9642868,19.02285767,18.84892845,18.97285652,16.71158791,259140000
05-03-2014,18.9614296,19.0982132,18.89749908,19.01285744,16.74681282,200062800
06-03-2014,19.0282135,19.08714294,18.86071396,18.9553566,16.69617081,185488800
07-03-2014,18.96750069,18.99928665,18.78750038,18.94428635,16.68641663,220729600
10-03-2014,18.87000084,19.04750061,18.86928558,18.9614296,16.7015152,178584000
11-03-2014,19.12321472,19.24071312,19.02107048,19.14607048,16.86415672,279224400
12-03-2014,19.08964348,19.19107056,19,19.16464233,16.88051224,199326400
13-03-2014,19.19428635,19.27357101,18.89857101,18.95178604,16.69302559,257742800
14-03-2014,18.8853569,18.96035767,18.6785717,18.73892975,16.50553894,237199200
17-03-2014,18.84642982,18.92749977,18.78035736,18.81214333,16.57002068,199544800
18-03-2014,18.78214264,18.99892807,18.75714302,18.97857094,16.71661186,209647200
19-03-2014,19.00928688,19.15142822,18.8928566,18.97357178,16.71221542,224756000
20-03-2014,18.92464256,19.0239296,18.83392906,18.88214302,16.63167763,208398400
21-03-2014,18.99749947,19.0625,18.79750061,19.03107071,16.76285744,374046400
24-03-2014,19.22928619,19.3035717,19.10928535,19.25678635,16.96167374,355700800
25-03-2014,19.3392868,19.4910717,19.27107048,19.46392822,17.14412498,282293200
26-03-2014,19.51857185,19.6071434,19.24500084,19.27785683,16.98023033,299768000
27-03-2014,19.28642845,19.3392868,19.11142921,19.19499969,16.90725136,222031600
28-03-2014,19.22571373,19.24785614,19.0803566,19.17357063,16.88837814,200564000
31-03-2014,19.25821495,19.31464386,19.14035606,19.16928673,16.8846035,168669200
01-04-2014,19.20571327,19.35250092,19.17035675,19.34464264,17.03905487,200760000
02-04-2014,19.37071419,19.40999985,19.29500008,19.37678528,17.06737137,180420800
03-04-2014,19.33535767,19.375,19.20142937,19.24250031,16.94909096,162344000
04-04-2014,19.27892876,19.2857132,18.94928551,18.99357033,16.72982597,275251200
07-04-2014,18.85785675,18.96071434,18.63892937,18.69535637,16.46715355,289850400
08-04-2014,18.75678635,18.79000092,18.52499962,18.69428635,16.4662075,243888400
09-04-2014,18.66571426,18.94607162,18.64357185,18.94000053,16.68264008,206169600
10-04-2014,18.95285606,19.00857162,18.68464279,18.69571495,16.46747017,239652000
11-04-2014,18.5357132,18.67250061,18.46928596,18.55750084,16.34573364,271717600
14-04-2014,18.63928604,18.64857101,18.4717865,18.63142967,16.41084862,205674000
15-04-2014,18.58107185,18.62999916,18.26178551,18.4985714,16.29381943,266490000
16-04-2014,18.50178528,18.61035728,18.36214256,18.53607178,16.32685661,214765600
17-04-2014,18.5714283,18.84857178,18.54285622,18.74785614,16.51340103,284334400
21-04-2014,18.76214218,19.00499916,18.71285629,18.97035789,16.70938301,182548800
22-04-2014,18.86821365,18.99392891,18.8035717,18.98928642,16.72605705,202563200
23-04-2014,18.89500046,18.96892929,18.73035622,18.7410717,16.50742531,394940000
24-04-2014,20.2932148,20.3571434,20.02607155,20.27750015,17.86073494,759911600
25-04-2014,20.16178513,20.42821312,20.1414299,20.42642975,17.99191284,390275200
28-04-2014,20.45714378,21.2767868,20.44821358,21.21750069,18.68870163,669485600
29-04-2014,21.20499992,21.28499985,21.05392838,21.15464211,18.63332939,337377600
30-04-2014,21.16571426,21.40821457,21.06428528,21.07464218,18.56287003,456640800
01-05-2014,21.1428566,21.24285698,20.94142914,21.12428665,18.6065979,244048000
02-05-2014,21.15500069,21.22142982,21.0610714,21.1635704,18.64120102,191514400
05-05-2014,21.07642937,21.4642868,21.0714283,21.46285629,18.90481186,287067200
06-05-2014,21.49285698,21.58607101,21.22892952,21.22892952,18.69876671,374564400
07-05-2014,21.2589283,21.3317852,20.99035645,21.15464211,18.63332939,282864400
08-05-2014,21.0089283,21.22892952,20.94285774,20.99964333,18.60012054,230297200
09-05-2014,20.8764286,20.9375,20.7260704,20.91214371,18.52261543,291597600
12-05-2014,20.98178673,21.20214272,20.97857094,21.17250061,18.75322723,213208800
13-05-2014,21.1428566,21.2335701,21.09642982,21.20571327,18.78264427,159737200
14-05-2014,21.15821457,21.33571434,21.13357162,21.20964241,18.78612137,166404000
15-05-2014,21.23928642,21.30714226,21.0014286,21.02928543,18.6263752,230846000
16-05-2014,21.02249908,21.34035683,20.90714264,21.33964348,18.90127373,276256400
19-05-2014,21.35178566,21.69035721,21.33321381,21.59250069,19.12523842,317755200
20-05-2014,21.58964348,21.65714264,21.45464325,21.5967865,19.12902832,234836000
21-05-2014,21.56535721,21.66785622,21.50214386,21.65392876,19.17963982,196859600
22-05-2014,21.66428566,21.78035736,21.57500076,21.68821335,19.21000671,200760000
23-05-2014,21.6875,21.95464325,21.65964317,21.93321419,19.4270134,232209600
27-05-2014,21.99571419,22.35214233,21.98678589,22.34392929,19.79079437,348866000
28-05-2014,22.35785675,22.49392891,22.27785683,22.28607178,19.73955536,315481600
29-05-2014,22.42321396,22.74535751,22.42035675,22.69214249,20.09922218,376474000
30-05-2014,22.78499985,23.00607109,22.46071434,22.6071434,20.02393913,564020800
02-06-2014,22.6414299,22.67250061,22.2321434,22.45178604,19.88633347,369350800
03-06-2014,22.44499969,22.81214333,22.4375,22.7692852,20.16755486,292709200
04-06-2014,22.76571465,23.13892937,22.71821404,23.02928543,20.39784241,335482000
05-06-2014,23.07857132,23.19178581,22.95035744,23.11964226,20.47787666,303805600
06-06-2014,23.21071434,23.25928688,23.01678658,23.05607033,20.42157173,349938400
09-06-2014,23.17499924,23.46999931,22.9375,23.42499924,20.74834633,301660000
10-06-2014,23.68250084,23.76250076,23.39249992,23.5625,20.87013054,251108000
11-06-2014,23.53249931,23.69000053,23.36750031,23.46500015,20.78376961,182724000
12-06-2014,23.51000023,23.53000069,22.97500038,23.07250023,20.43612099,218996000
13-06-2014,23.04999924,23.11000061,22.71999931,22.81999969,20.21247673,218100000
16-06-2014,22.87750053,23.1875,22.86249924,23.04999924,20.41618729,142244000
17-06-2014,23.07749939,23.17499924,22.95000076,23.02000046,20.38962173,118904000
18-06-2014,23.06749916,23.07250023,22.83749962,23.04500008,20.41175652,134056000
19-06-2014,23.07250023,23.07500076,22.83499908,22.96500015,20.34090424,142112000
20-06-2014,22.96249962,23.13750076,22.72500038,22.72750092,20.13054085,403592000
23-06-2014,22.82999992,22.90500069,22.64999962,22.70750046,20.11282539,174776000
24-06-2014,22.6875,22.93499947,22.54750061,22.56999969,19.99104118,156144000
25-06-2014,22.55249977,22.67499924,22.41250038,22.59000015,20.00875854,147476000
26-06-2014,22.59250069,22.76250076,22.45000076,22.72500038,20.12832642,130516000
27-06-2014,22.70499992,23,22.69249916,22.99500084,20.36747932,256116000
30-06-2014,23.02499962,23.43250084,23.02249908,23.23250008,20.5778389,197929200
01-07-2014,23.37999916,23.51749992,23.28249931,23.37999916,20.70848465,152892000
02-07-2014,23.46750069,23.51499939,23.27249908,23.37000084,20.69963074,113860000
03-07-2014,23.41749954,23.52499962,23.29999924,23.50749969,20.82141685,91567200
07-07-2014,23.53499985,23.99749947,23.52499962,23.99250031,21.25099754,225872000
08-07-2014,24.06749916,24.20000076,23.47999954,23.83749962,21.1137085,260888000
09-07-2014,23.86000061,23.98749924,23.69000053,23.84749985,21.12256622,145744000
10-07-2014,23.44000053,23.88750076,23.37999916,23.76000023,21.04506111,158744000
11-07-2014,23.84000015,23.97249985,23.71500015,23.80500031,21.08491516,136072000
14-07-2014,23.96500015,24.22249985,23.91250038,24.11249924,21.35728073,171240000
15-07-2014,24.20000076,24.21249962,23.75749969,23.82999992,21.10705948,181911600
16-07-2014,24.24250031,24.27499962,23.68499947,23.69499969,20.98748589,213585200
17-07-2014,23.75749969,23.81999969,23.14249992,23.27249908,20.6132679,229192000
18-07-2014,23.40500069,23.68499947,23.25499916,23.60750008,20.9099884,199952000
21-07-2014,23.74749947,23.75,23.43000031,23.48500061,20.80148697,156316000
22-07-2014,23.67000008,23.72249985,23.53000069,23.68000031,20.97420502,220788000
23-07-2014,23.85499954,24.46999931,23.79249954,24.29750061,21.52114677,371672000
24-07-2014,24.26000023,24.32999992,24.10499954,24.25749969,21.48571587,182916000
25-07-2014,24.21249962,24.45999908,24.15999985,24.41749954,21.62742996,173876000
28-07-2014,24.45499992,24.80999947,24.38750076,24.75499916,21.92636681,221272000
29-07-2014,24.83250046,24.86000061,24.5625,24.59499931,21.78464508,172572000
30-07-2014,24.61000061,24.67499924,24.41749954,24.53750038,21.73372078,132040000
31-07-2014,24.29000092,24.36249924,23.83250046,23.89999962,21.1690731,227372000
01-08-2014,23.72500038,24.15500069,23.70249939,24.03249931,21.28643036,194044000
04-08-2014,24.09250069,24.14500046,23.79249954,23.89749908,21.16685295,159832000
05-08-2014,23.84000015,23.92000008,23.59000015,23.78000069,21.06278229,223732000
06-08-2014,23.6875,23.87000084,23.67749977,23.73999977,21.02734947,154232000
07-08-2014,23.73250008,23.98749924,23.52499962,23.62000084,21.0251255,186844000
08-08-2014,23.56500053,23.70499992,23.31999969,23.68499947,21.08298302,167460000
